frameNo,left,top,w,h,conf,lat,long,alt
1264,2263.0,423.0,68.0,44.0,0.0,23.055988,72.506014,132.63
1265,2263.0,424.0,68.0,44.0,0.0,23.055988,72.506014,132.63
1266,2263.0,423.0,68.0,44.0,0.0,23.055988,72.506014,132.63
1267,2264.0,415.0,68.0,43.0,0.0,23.055988,72.506014,132.63
1268,2263.0,419.0,68.0,43.0,0.0,23.055988,72.506014,132.637
1269,2263.0,413.0,69.0,42.0,0.0,23.055988,72.506014,132.637
1270,2264.0,418.0,67.0,43.0,0.0,23.055988,72.506014,132.637
1271,2264.0,413.0,67.0,43.0,0.0,23.055988,72.506014,132.637
1272,2264.0,412.0,67.0,42.0,0.0,23.055988,72.506014,132.637
1273,2263.904761904762,412.4761904761905,67.14285714285714,42.095238095238095,0.0,23.055988,72.50601404761905,132.63680952380952
1274,2263.809523809524,412.95238095238096,67.28571428571429,42.19047619047619,0.0,23.055988,72.50601409523809,132.63661904761904
1275,2263.714285714286,413.42857142857144,67.42857142857143,42.285714285714285,0.0,23.055988,72.50601414285714,132.63642857142858
1276,2263.6190476190477,413.9047619047619,67.57142857142857,42.38095238095238,0.0,23.055988,72.50601419047618,132.6362380952381
1277,2263.5238095238096,414.3809523809524,67.71428571428571,42.476190476190474,0.0,23.055988,72.50601423809523,132.63604761904762
1278,2263.4285714285716,414.85714285714283,67.85714285714286,42.57142857142857,0.0,23.055988,72.50601428571429,132.63585714285713
1279,2263.3333333333335,415.3333333333333,68.0,42.666666666666664,0.0,23.055988,72.50601433333333,132.63566666666668
1280,2263.2380952380954,415.8095238095238,68.14285714285714,42.76190476190476,0.0,23.055988,72.50601438095238,132.6354761904762
1281,2263.1428571428573,416.2857142857143,68.28571428571429,42.857142857142854,0.0,23.055988,72.50601442857143,132.63528571428571
1282,2263.0476190476193,416.76190476190476,68.42857142857143,42.95238095238095,0.0,23.055988,72.50601447619047,132.63509523809523
1283,2262.9523809523807,417.23809523809524,68.57142857142857,43.04761904761905,0.0,23.055988,72.50601452380953,132.63490476190478
1284,2262.8571428571427,417.7142857142857,68.71428571428571,43.142857142857146,0.0,23.055988,72.50601457142857,132.6347142857143
1285,2262.7619047619046,418.1904761904762,68.85714285714286,43.23809523809524,0.0,23.055988,72.50601461904762,132.6345238095238
1286,2262.6666666666665,418.6666666666667,69.0,43.333333333333336,0.0,23.055988,72.50601466666667,132.63433333333333
1287,2262.5714285714284,419.14285714285717,69.14285714285714,43.42857142857143,0.0,23.055988,72.50601471428571,132.63414285714288
1288,2262.4761904761904,419.6190476190476,69.28571428571429,43.523809523809526,0.0,23.055988,72.50601476190477,132.6339523809524
1289,2262.3809523809523,420.0952380952381,69.42857142857143,43.61904761904762,0.0,23.055988,72.50601480952382,132.6337619047619
1290,2262.285714285714,420.57142857142856,69.57142857142857,43.714285714285715,0.0,23.055988,72.50601485714286,132.63357142857143
1291,2262.190476190476,421.04761904761904,69.71428571428571,43.80952380952381,0.0,23.055988,72.50601490476191,132.63338095238097
1292,2262.095238095238,421.5238095238095,69.85714285714286,43.904761904761905,0.0,23.055988,72.50601495238095,132.6331904761905
1293,2262.0,422.0,70.0,44.0,0.0,23.055988,72.506015,132.633
1294,2263.0,424.0,69.0,43.0,0.0,23.055988,72.506015,132.633
1295,2263.0,424.0,69.0,44.0,0.0,23.055988,72.506015,132.633
1296,2264.0,426.0,68.0,43.0,0.0,23.055988,72.506015,132.633
1297,2264.0,425.0,68.0,44.0,0.0,23.055988,72.506015,132.633
1298,2264.0,425.0,68.0,43.0,0.0,23.055988,72.506014,132.628
1299,2264.0,425.0,67.0,43.0,0.0,23.055988,72.506014,132.628
1300,2265.0,420.0,67.0,43.0,0.0,23.055988,72.506014,132.628
1301,2265.0,424.0,68.0,42.0,0.0,23.055988,72.506015,132.628
1302,2264.75,423.0,68.25,42.0,0.0,23.055988,72.506015,132.6265
1303,2264.5,422.0,68.5,42.0,0.0,23.055988,72.506015,132.625
1304,2264.25,421.0,68.75,42.0,0.0,23.055988,72.506015,132.6235
1305,2264.0,420.0,69.0,42.0,0.0,23.055988,72.506015,132.622
1306,2263.0,417.0,69.0,43.0,0.0,23.055988,72.506015,132.622
1307,2263.0,421.0,70.0,44.0,0.0,23.055988,72.506015,132.622
1308,2263.0,416.0,70.0,44.0,0.0,23.055988,72.506015,132.622
1309,2263.0,415.0,71.0,44.0,0.0,23.055988,72.506015,132.622
1310,2263.0,416.0,71.0,44.0,0.0,23.055988,72.506015,132.614
1311,2263.0,416.0,71.0,43.0,0.0,23.055988,72.506015,132.614
1312,2263.0,416.0,71.0,43.0,0.0,23.055988,72.506015,132.614
1313,2264.0,417.0,71.0,43.0,0.0,23.055988,72.506015,132.614
1314,2264.0,416.0,71.0,43.0,0.0,23.055988,72.506015,132.614
1315,2263.0,416.0,72.0,43.0,0.0,23.055988,72.506015,132.614
1316,2263.0,416.0,71.0,42.0,0.0,23.055988,72.506015,132.605
1317,2264.0,415.0,70.0,42.0,0.0,23.055988,72.506015,132.605
1318,2264.0,422.0,70.0,43.0,0.0,23.055988,72.506015,132.605
1319,2264.095238095238,422.0952380952381,69.95238095238095,42.857142857142854,0.0,23.055988,72.50601495238095,132.60395238095236
1320,2264.190476190476,422.1904761904762,69.9047619047619,42.714285714285715,0.0,23.055988,72.50601490476191,132.60290476190474
1321,2264.285714285714,422.2857142857143,69.85714285714286,42.57142857142857,0.0,23.055988,72.50601485714286,132.60185714285714
1322,2264.3809523809523,422.3809523809524,69.80952380952381,42.42857142857143,0.0,23.055988,72.50601480952382,132.60080952380952
1323,2264.4761904761904,422.4761904761905,69.76190476190476,42.285714285714285,0.0,23.055988,72.50601476190477,132.5997619047619
1324,2264.5714285714284,422.57142857142856,69.71428571428571,42.142857142857146,0.0,23.055988,72.50601471428571,132.59871428571427
1325,2264.6666666666665,422.6666666666667,69.66666666666667,42.0,0.0,23.055988,72.50601466666667,132.59766666666667
1326,2264.7619047619046,422.76190476190476,69.61904761904762,41.857142857142854,0.0,23.055988,72.50601461904762,132.59661904761904
1327,2264.8571428571427,422.85714285714283,69.57142857142857,41.714285714285715,0.0,23.055988,72.50601457142857,132.59557142857142
1328,2264.9523809523807,422.95238095238096,69.52380952380952,41.57142857142857,0.0,23.055988,72.50601452380953,132.5945238095238
1329,2265.0476190476193,423.04761904761904,69.47619047619048,41.42857142857143,0.0,23.055988,72.50601447619047,132.5934761904762
1330,2265.1428571428573,423.14285714285717,69.42857142857143,41.285714285714285,0.0,23.055988,72.50601442857143,132.59242857142857
1331,2265.2380952380954,423.23809523809524,69.38095238095238,41.142857142857146,0.0,23.055988,72.50601438095238,132.59138095238094
1332,2265.3333333333335,423.3333333333333,69.33333333333333,41.0,0.0,23.055988,72.50601433333333,132.59033333333332
1333,2265.4285714285716,423.42857142857144,69.28571428571429,40.857142857142854,0.0,23.055988,72.50601428571429,132.58928571428572
1334,2265.5238095238096,423.5238095238095,69.23809523809524,40.714285714285715,0.0,23.055988,72.50601423809523,132.5882380952381
1335,2265.6190476190477,423.6190476190476,69.19047619047619,40.57142857142857,0.0,23.055988,72.50601419047618,132.58719047619047
1336,2265.714285714286,423.7142857142857,69.14285714285714,40.42857142857143,0.0,23.055988,72.50601414285714,132.58614285714285
1337,2265.809523809524,423.8095238095238,69.0952380952381,40.285714285714285,0.0,23.055988,72.50601409523809,132.58509523809525
1338,2265.904761904762,423.9047619047619,69.04761904761905,40.142857142857146,0.0,23.055988,72.50601404761905,132.58404761904762
1339,2266.0,424.0,69.0,40.0,0.0,23.055988,72.506014,132.583
1340,2266.0,424.0,69.0,40.0,0.0,23.055988,72.506014,132.581
1341,2266.0,424.0,69.0,39.75,0.0,23.055988,72.506014,132.581
1342,2266.0,424.0,69.0,39.5,0.0,23.055988,72.506014,132.581
1343,2266.0,424.0,69.0,39.25,0.0,23.055988,72.506014,132.581
1344,2266.0,424.0,69.0,39.0,0.0,23.055988,72.506014,132.581
1345,2266.0,419.0,69.0,39.0,0.0,23.055988,72.506014,132.581
1346,2266.0,417.0,69.0,39.0,0.0,23.055988,72.506014,132.582
1347,2266.0,418.0,69.0,38.0,0.0,23.055988,72.506014,132.582
1348,2266.0,425.0,68.0,39.0,0.0,23.055988,72.506014,132.582
1349,2266.310344827586,424.3103448275862,68.06896551724138,39.03448275862069,0.0,23.055988,72.506014,132.58213793103448
1350,2266.6206896551726,423.62068965517244,68.13793103448276,39.06896551724138,0.0,23.055988,72.506014,132.58227586206897
1351,2266.9310344827586,422.9310344827586,68.20689655172414,39.10344827586207,0.0,23.055988,72.506014,132.58241379310346
1352,2267.2413793103447,422.2413793103448,68.27586206896552,39.13793103448276,0.0,23.055988,72.506014,132.58255172413791
1353,2267.551724137931,421.55172413793105,68.34482758620689,39.172413793103445,0.0,23.055988,72.506014,132.5826896551724
1354,2267.862068965517,420.86206896551727,68.41379310344827,39.206896551724135,0.0,23.055988,72.506014,132.5828275862069
1355,2268.1724137931033,420.17241379310343,68.48275862068965,39.241379310344826,0.0,23.055988,72.506014,132.58296551724138
1356,2268.4827586206898,419.48275862068965,68.55172413793103,39.275862068965516,0.0,23.055988,72.506014,132.58310344827586
1357,2268.793103448276,418.7931034482759,68.62068965517241,39.310344827586206,0.0,23.055988,72.506014,132.58324137931035
1358,2269.103448275862,418.1034482758621,68.6896551724138,39.3448275862069,0.0,23.055988,72.506014,132.58337931034484
1359,2269.4137931034484,417.41379310344826,68.75862068965517,39.37931034482759,0.0,23.055988,72.506014,132.5835172413793
1360,2269.7241379310344,416.7241379310345,68.82758620689656,39.41379310344828,0.0,23.055988,72.506014,132.58365517241378
1361,2270.0344827586205,416.0344827586207,68.89655172413794,39.44827586206897,0.0,23.055988,72.506014,132.58379310344827
1362,2270.344827586207,415.3448275862069,68.96551724137932,39.48275862068966,0.0,23.055988,72.506014,132.58393103448276
1363,2270.655172413793,414.6551724137931,69.03448275862068,39.51724137931034,0.0,23.055988,72.506014,132.58406896551725
1364,2270.9655172413795,413.9655172413793,69.10344827586206,39.55172413793103,0.0,23.055988,72.506014,132.58420689655173
1365,2271.2758620689656,413.2758620689655,69.17241379310344,39.58620689655172,0.0,23.055988,72.506014,132.58434482758622
1366,2271.5862068965516,412.58620689655174,69.24137931034483,39.62068965517241,0.0,23.055988,72.506014,132.5844827586207
1367,2271.896551724138,411.8965517241379,69.3103448275862,39.6551724137931,0.0,23.055988,72.506014,132.58462068965517
1368,2272.206896551724,411.2068965517241,69.37931034482759,39.689655172413794,0.0,23.055988,72.506014,132.58475862068966
1369,2272.5172413793102,410.51724137931035,69.44827586206897,39.724137931034484,0.0,23.055988,72.506014,132.58489655172414
1370,2272.8275862068967,409.82758620689657,69.51724137931035,39.758620689655174,0.0,23.055988,72.506014,132.58503448275863
1371,2273.137931034483,409.13793103448273,69.58620689655173,39.793103448275865,0.0,23.055988,72.506014,132.58517241379312
1372,2273.448275862069,408.44827586206895,69.65517241379311,39.827586206896555,0.0,23.055988,72.506014,132.5853103448276
1373,2273.7586206896553,407.7586206896552,69.72413793103448,39.86206896551724,0.0,23.055988,72.506014,132.5854482758621
1374,2274.0689655172414,407.0689655172414,69.79310344827586,39.89655172413793,0.0,23.055988,72.506014,132.58558620689655
1375,2274.3793103448274,406.37931034482756,69.86206896551724,39.93103448275862,0.0,23.055988,72.506014,132.58572413793104
1376,2274.689655172414,405.6896551724138,69.93103448275862,39.96551724137931,0.0,23.055988,72.506014,132.58586206896553
1377,2275.0,405.0,70.0,40.0,0.0,23.055988,72.506014,132.586
1378,2275.0,404.0,71.0,40.0,0.0,23.055988,72.506014,132.586
1379,2276.0,403.0,71.0,41.0,0.0,23.055988,72.506014,132.586
1380,2276.0,411.0,69.0,40.0,0.0,23.055988,72.506014,132.586
1381,2276.0,414.0,69.0,40.0,0.0,23.055988,72.506014,132.586
1382,2275.0,415.0,68.0,40.0,0.0,23.055988,72.506014,132.585
1383,2275.0,416.0,68.0,40.0,0.0,23.055988,72.506014,132.585
1384,2276.0,415.0,68.0,40.0,0.0,23.055988,72.506014,132.585
1385,2275.0,415.0,68.0,40.0,0.0,23.055988,72.506014,132.585
1386,2275.0,416.0,68.0,40.0,0.0,23.055988,72.506014,132.585
1387,2276.0,414.0,68.0,40.0,0.0,23.055988,72.506014,132.585
1388,2276.0,414.0,69.0,40.0,0.0,23.055988,72.506014,132.581
1389,2277.0,412.0,69.0,41.0,0.0,23.055988,72.506014,132.581
1390,2278.0,412.0,68.0,41.0,0.0,23.055988,72.506014,132.581
1391,2279.0,411.0,68.0,41.0,0.0,23.055988,72.506014,132.581
